CI_DATE,CASH_IN_ID,RETAILER_ID,PAYMENT_METHOD,FINAL_AMOUNT
4/26/2024,6501895,244344,UPG_DIGITAL_WALLET,"1,000"
4/25/2024,6495775,560838,UPG_DIGITAL_WALLET,200
4/25/2024,6496087,633648,UPG_DIGITAL_WALLET,50
4/30/2024,6569637,208680,UPG_DIGITAL_WALLET,"1,030"
3/10/2024,5772450,577734,UPG_DIGITAL_WALLET,300
3/9/2024,5754042,580434,UPG_DIGITAL_WALLET,100
1/14/2024,4925307,317598,COLLECTION,"1,500.01"
4/30/2024,6570698,54528,COLLECTION,"3,000"
4/30/2024,6573571,451734,UPG_DIGITAL_WALLET,"1,000"
4/30/2024,6571893,59058,UPG_DIGITAL_WALLET,500
4/30/2024,6571955,487206,UPG_DIGITAL_WALLET,300
4/14/2024,6307687,343482,UPG_DIGITAL_WALLET,665
4/13/2024,6298511,152598,UPG_DIGITAL_WALLET,"8,000"
4/9/2024,6241719,13998,COLLECTION,"1,500"
4/14/2024,6301073,19344,UPG_DIGITAL_WALLET,680
4/14/2024,6308611,480636,UPG_DIGITAL_WALLET,"5,000"
4/9/2024,6243876,406104,COLLECTION,"4,000"
4/11/2024,6260529,128316,COLLECTION,"1,000"
4/10/2024,6253273,589122,UPG_DIGITAL_WALLET,500
4/13/2024,6285676,39144,UPG_DIGITAL_WALLET,400
4/21/2024,6427142,328890,UPG_DIGITAL_WALLET,"1,000"
3/5/2024,5697196,534600,UPG_DIGITAL_WALLET,"3,068"
3/5/2024,5697315,15972,UPG_DIGITAL_WALLET,"1,000"
3/9/2024,5753754,299682,COLLECTION,"1,000"
1/14/2024,4922676,495156,UPG_DIGITAL_WALLET,"20,212"
1/14/2024,4922907,477366,COLLECTION,"1,000.01"
1/14/2024,4922956,591864,UPG_DIGITAL_WALLET,5
3/5/2024,5706176,507858,UPG_DIGITAL_WALLET,700
1/14/2024,4923074,385584,UPG_DIGITAL_WALLET,300
3/5/2024,5706109,493722,COLLECTION,"2,000"
1/8/2024,4839133,509724,UPG_DIGITAL_WALLET,"1,000"
2/13/2024,5366612,485136,UPG_DIGITAL_WALLET,"1,300"
2/12/2024,5355793,230370,UPG_DIGITAL_WALLET,400
2/11/2024,5335468,523266,UPG_DIGITAL_WALLET,50
2/15/2024,5391814,102552,UPG_DIGITAL_WALLET,"1,990"
2/13/2024,5361204,218292,COLLECTION,"1,500"
3/18/2024,5886427,113376,UPG_DIGITAL_WALLET,300
1/13/2024,4912959,245556,UPG_DIGITAL_WALLET,100
3/18/2024,5879452,187266,COLLECTION,"1,000"
4/27/2024,6514640,504798,UPG_DIGITAL_WALLET,697
3/10/2024,5774198,243006,UPG_DIGITAL_WALLET,470
3/9/2024,5751241,42378,UPG_DIGITAL_WALLET,"4,500"
1/13/2024,4907171,163836,COLLECTION,"1,000.01"
1/13/2024,4907238,565350,UPG_DIGITAL_WALLET,30
4/29/2024,6554578,601602,COLLECTION,"2,000"
2/15/2024,5399615,355596,UPG_DIGITAL_WALLET,50
2/13/2024,5372797,96966,COLLECTION,"1,100"
3/30/2024,6070008,584448,UPG_DIGITAL_WALLET,"2,500"
3/24/2024,5965162,533838,UPG_DIGITAL_WALLET,290
3/24/2024,5979451,72336,UPG_DIGITAL_WALLET,"1,500"
3/12/2024,5803121,619878,UPG_DIGITAL_WALLET,300
3/24/2024,5965434,186474,UPG_DIGITAL_WALLET,"1,000"
3/28/2024,6032277,7062,COLLECTION,"1,500"
2/18/2024,5445657,609282,UPG_DIGITAL_WALLET,200
4/22/2024,6439911,332940,UPG_DIGITAL_WALLET,"1,000"
3/6/2024,5708668,84102,UPG_DIGITAL_WALLET,600
1/13/2024,4906865,445302,COLLECTION,"3,000.01"
3/27/2024,6016811,10572,UPG_DIGITAL_WALLET,"1,000"
2/12/2024,5350251,148710,UPG_DIGITAL_WALLET,200
3/22/2024,5937556,12336,UPG_DIGITAL_WALLET,110
3/24/2024,5979275,119136,UPG_DIGITAL_WALLET,500
2/18/2024,5445506,81564,UPG_DIGITAL_WALLET,500
1/3/2024,4778756,319092,UPG_DIGITAL_WALLET,500
3/1/2024,5632180,76290,UPG_DIGITAL_WALLET,200
3/30/2024,6068700,541620,UPG_DIGITAL_WALLET,100
3/26/2024,6006829,15966,UPG_DIGITAL_WALLET,"3,000"
3/28/2024,6031353,376170,UPG_DIGITAL_WALLET,10
3/29/2024,6050170,500622,UPG_DIGITAL_WALLET,5
3/25/2024,5992412,118824,UPG_DIGITAL_WALLET,126
4/5/2024,6173367,479328,UPG_DIGITAL_WALLET,"6,550"
4/2/2024,6127836,11970,UPG_DIGITAL_WALLET,470
3/3/2024,5658357,292560,UPG_DIGITAL_WALLET,"2,500"
3/3/2024,5673338,470202,UPG_DIGITAL_WALLET,9
1/11/2024,4880357,341562,COLLECTION,"1,500.01"
1/11/2024,4880649,31926,COLLECTION,"1,000.01"
4/26/2024,6501848,516000,UPG_DIGITAL_WALLET,50
4/1/2024,6103527,631422,UPG_DIGITAL_WALLET,5
4/24/2024,6466115,33084,UPG_DIGITAL_WALLET,"1,000"
3/8/2024,5747132,78366,COLLECTION,"1,000"
4/29/2024,6549101,301602,COLLECTION,"1,300"
4/12/2024,6273567,13074,UPG_DIGITAL_WALLET,166
4/13/2024,6294839,498612,UPG_DIGITAL_WALLET,10
4/21/2024,6427584,582144,UPG_DIGITAL_WALLET,200
3/13/2024,5813853,25920,COLLECTION,"2,000"
1/14/2024,4922617,31062,COLLECTION,"2,250.01"
4/28/2024,6536659,115284,COLLECTION,"1,500"
1/14/2024,4922786,38898,COLLECTION,"3,500.01"
3/5/2024,5706090,51330,UPG_DIGITAL_WALLET,"1,000"
4/24/2024,6469463,336162,COLLECTION,"1,100"
4/21/2024,6426322,583080,UPG_DIGITAL_WALLET,"1,000"
4/21/2024,6426447,540912,UPG_DIGITAL_WALLET,50
2/14/2024,5381533,18696,UPG_DIGITAL_WALLET,600
2/11/2024,5328525,306414,UPG_DIGITAL_WALLET,200
3/12/2024,5803281,588030,COLLECTION,"1,000"
3/24/2024,5964241,537426,UPG_DIGITAL_WALLET,75
3/8/2024,5747145,53256,UPG_DIGITAL_WALLET,"1,000"
3/11/2024,5780122,13998,COLLECTION,"1,500"
1/12/2024,4899449,493176,UPG_DIGITAL_WALLET,300
1/12/2024,4899542,390474,UPG_DIGITAL_WALLET,"1,000"
1/12/2024,4899457,394536,COLLECTION,"2,000.01"
1/12/2024,4899505,369516,UPG_DIGITAL_WALLET,"1,700"
3/8/2024,5742788,31092,UPG_DIGITAL_WALLET,500
1/12/2024,4899640,186474,UPG_DIGITAL_WALLET,50
3/10/2024,5763316,446784,UPG_DIGITAL_WALLET,"1,500"
4/30/2024,6568445,530448,UPG_DIGITAL_WALLET,155
4/30/2024,6566841,116574,UPG_DIGITAL_WALLET,787
4/30/2024,6565778,267216,UPG_DIGITAL_WALLET,200
4/30/2024,6564811,46824,UPG_DIGITAL_WALLET,300
4/29/2024,6564226,403998,UPG_DIGITAL_WALLET,300
4/5/2024,6180805,588354,UPG_DIGITAL_WALLET,500
4/26/2024,6506596,531162,UPG_DIGITAL_WALLET,300
4/26/2024,6506763,349218,UPG_DIGITAL_WALLET,400
4/26/2024,6506351,37410,UPG_DIGITAL_WALLET,"1,000"
1/13/2024,4901868,84102,COLLECTION,"2,000.01"
3/6/2024,5721019,346836,COLLECTION,"3,350"
3/5/2024,5702662,408822,UPG_DIGITAL_WALLET,600
3/7/2024,5732012,434808,UPG_DIGITAL_WALLET,10
3/7/2024,5732207,480138,UPG_DIGITAL_WALLET,300
3/5/2024,5693525,261870,COLLECTION,"1,000"
3/5/2024,5702853,438576,UPG_DIGITAL_WALLET,9
3/7/2024,5732193,386124,UPG_DIGITAL_WALLET,"2,000"
3/6/2024,5720935,3000,COLLECTION,700
1/13/2024,4902328,34788,COLLECTION,"1,000.01"
3/4/2024,5684929,70548,UPG_DIGITAL_WALLET,695
3/2/2024,5640642,13428,UPG_DIGITAL_WALLET,50
3/4/2024,5688980,403626,UPG_DIGITAL_WALLET,100
3/4/2024,5677865,566040,UPG_DIGITAL_WALLET,10
1/11/2024,4879655,557520,UPG_DIGITAL_WALLET,50
1/11/2024,4879674,544314,UPG_DIGITAL_WALLET,200
1/11/2024,4879668,209754,COLLECTION,"1,500.01"
1/11/2024,4879699,504684,UPG_DIGITAL_WALLET,100
1/11/2024,4879785,576588,UPG_DIGITAL_WALLET,200
3/3/2024,5665659,534696,UPG_DIGITAL_WALLET,"10,000"
3/3/2024,5665381,16818,COLLECTION,"1,000"
1/11/2024,4879935,111036,UPG_DIGITAL_WALLET,"1,000"
3/3/2024,5665515,70044,UPG_DIGITAL_WALLET,500
1/11/2024,4879924,488232,UPG_DIGITAL_WALLET,"1,453"
2/29/2024,5619230,442500,COLLECTION,"2,000"
1/11/2024,4879983,500574,UPG_DIGITAL_WALLET,300
3/2/2024,5640784,506868,UPG_DIGITAL_WALLET,650
3/4/2024,5684782,175734,COLLECTION,"3,000"
3/3/2024,5665383,261618,UPG_DIGITAL_WALLET,100
2/29/2024,5604780,163704,COLLECTION,"2,000"
3/3/2024,5665430,338772,UPG_DIGITAL_WALLET,"1,000"
2/29/2024,5619271,456150,COLLECTION,"2,000"
3/3/2024,5665582,285744,UPG_DIGITAL_WALLET,"2,000"
1/11/2024,4880147,546474,UPG_DIGITAL_WALLET,300
1/11/2024,4880169,470376,UPG_DIGITAL_WALLET,"1,000"
3/3/2024,5664748,26766,UPG_DIGITAL_WALLET,5
3/4/2024,5677628,509520,UPG_DIGITAL_WALLET,"2,000"
3/4/2024,5681580,94650,COLLECTION,"1,000"
3/3/2024,5670574,568104,UPG_DIGITAL_WALLET,100
1/15/2024,4932047,546672,UPG_DIGITAL_WALLET,400
3/8/2024,5739188,33588,COLLECTION,"1,000"
3/9/2024,5761422,186078,COLLECTION,"1,000"
3/6/2024,5714614,261618,UPG_DIGITAL_WALLET,100
4/3/2024,6144861,597678,UPG_DIGITAL_WALLET,8
4/1/2024,6098446,84012,UPG_DIGITAL_WALLET,90
4/1/2024,6098445,197772,UPG_DIGITAL_WALLET,650
4/3/2024,6144905,364398,UPG_DIGITAL_WALLET,"5,000"
3/31/2024,6089981,499254,UPG_DIGITAL_WALLET,300
3/31/2024,6090044,237618,UPG_DIGITAL_WALLET,100
3/14/2024,5820717,510210,UPG_DIGITAL_WALLET,110
4/2/2024,6114132,487548,UPG_DIGITAL_WALLET,"3,281"
4/3/2024,6144979,627042,UPG_DIGITAL_WALLET,"4,000"
3/14/2024,5820758,604944,UPG_DIGITAL_WALLET,100
4/18/2024,6378612,17472,COLLECTION,"6,000"
4/18/2024,6379292,187056,COLLECTION,"1,070"
4/9/2024,6237697,537102,UPG_DIGITAL_WALLET,"2,200"
4/5/2024,6174479,163818,UPG_DIGITAL_WALLET,"2,000"
4/21/2024,6419593,202104,COLLECTION,"3,000"
1/9/2024,4857137,423744,UPG_DIGITAL_WALLET,500
1/9/2024,4857179,16272,UPG_DIGITAL_WALLET,200
4/7/2024,6211560,219546,UPG_DIGITAL_WALLET,"16,000"
3/15/2024,5839180,544884,UPG_DIGITAL_WALLET,116
4/9/2024,6233723,517224,UPG_DIGITAL_WALLET,85
4/9/2024,6233625,165108,COLLECTION,"1,000"
3/2/2024,5646703,29748,COLLECTION,"1,000"
1/10/2024,4864592,389172,UPG_DIGITAL_WALLET,500
1/10/2024,4864602,282558,UPG_DIGITAL_WALLET,850
4/23/2024,6463044,626160,UPG_DIGITAL_WALLET,200
4/23/2024,6462747,505578,UPG_DIGITAL_WALLET,200
4/18/2024,6380646,184776,COLLECTION,"1,500"
4/23/2024,6461928,615666,UPG_DIGITAL_WALLET,50
4/10/2024,6252339,362322,UPG_DIGITAL_WALLET,500
4/13/2024,6289686,605418,UPG_DIGITAL_WALLET,200
4/22/2024,6434908,480204,UPG_DIGITAL_WALLET,"1,555"
4/22/2024,6434704,397092,UPG_DIGITAL_WALLET,85
3/15/2024,5842219,247038,COLLECTION,"1,000"
3/15/2024,5842415,529596,UPG_DIGITAL_WALLET,25
3/15/2024,5842387,594966,UPG_DIGITAL_WALLET,320
4/18/2024,6372930,213708,UPG_DIGITAL_WALLET,"5,000"
4/14/2024,6311419,118356,COLLECTION,300
4/17/2024,6363628,92100,COLLECTION,"1,000"
4/17/2024,6363625,586344,UPG_DIGITAL_WALLET,200
3/17/2024,5872764,499896,UPG_DIGITAL_WALLET,500
4/14/2024,6311606,494352,COLLECTION,"1,000"
3/17/2024,5872948,386220,COLLECTION,500
4/18/2024,6372959,513414,UPG_DIGITAL_WALLET,60
3/17/2024,5872801,329958,UPG_DIGITAL_WALLET,"2,000"
3/17/2024,5872800,428430,UPG_DIGITAL_WALLET,100
3/19/2024,5893491,129138,UPG_DIGITAL_WALLET,800
3/24/2024,5975552,26712,UPG_DIGITAL_WALLET,"1,000"
3/28/2024,6040636,628146,UPG_DIGITAL_WALLET,500
3/4/2024,5688121,502026,UPG_DIGITAL_WALLET,"4,000"
3/2/2024,5644272,230520,UPG_DIGITAL_WALLET,"1,000"
4/27/2024,6527599,602610,UPG_DIGITAL_WALLET,130
4/27/2024,6526832,521610,UPG_DIGITAL_WALLET,200
4/26/2024,6499242,478764,COLLECTION,"4,000"
4/27/2024,6527141,191730,UPG_DIGITAL_WALLET,500
4/30/2024,6566453,40968,COLLECTION,700
4/26/2024,6508608,61170,COLLECTION,"1,500"
4/27/2024,6525636,265368,UPG_DIGITAL_WALLET,"1,000"
2/22/2024,5507147,337668,UPG_DIGITAL_WALLET,500
4/30/2024,6564917,395544,COLLECTION,"2,000"
2/15/2024,5391291,261870,UPG_DIGITAL_WALLET,750
3/3/2024,5669704,292560,UPG_DIGITAL_WALLET,"2,200"
3/23/2024,5950115,12480,UPG_DIGITAL_WALLET,630
1/9/2024,4849456,274668,UPG_DIGITAL_WALLET,155
3/2/2024,5645178,300690,UPG_DIGITAL_WALLET,"2,000"
1/9/2024,4849626,13506,UPG_DIGITAL_WALLET,"1,000"
3/1/2024,5624530,37410,UPG_DIGITAL_WALLET,"2,000"
3/3/2024,5669800,570408,UPG_DIGITAL_WALLET,350
3/4/2024,5680112,526452,UPG_DIGITAL_WALLET,"1,040"
3/3/2024,5660800,342906,COLLECTION,"1,000"
1/9/2024,4849686,483636,UPG_DIGITAL_WALLET,"2,000"
3/2/2024,5645418,537666,UPG_DIGITAL_WALLET,500
1/9/2024,4849813,11790,UPG_DIGITAL_WALLET,25
3/23/2024,5950138,489048,COLLECTION,"3,000"
1/9/2024,4849841,564828,UPG_DIGITAL_WALLET,220
1/9/2024,4849925,133518,UPG_DIGITAL_WALLET,"1,800"
3/1/2024,5624547,81450,COLLECTION,"4,000"
3/3/2024,5660690,347778,UPG_DIGITAL_WALLET,"1,001"
2/28/2024,5601344,211164,COLLECTION,"1,000"
1/9/2024,4850383,491400,UPG_DIGITAL_WALLET,500
1/9/2024,4850399,314466,UPG_DIGITAL_WALLET,"1,650"
1/10/2024,4872179,390888,UPG_DIGITAL_WALLET,165
1/10/2024,4872388,267396,UPG_DIGITAL_WALLET,800
3/3/2024,5672385,157620,UPG_DIGITAL_WALLET,500
2/29/2024,5617334,519744,UPG_DIGITAL_WALLET,400
3/3/2024,5663318,317028,COLLECTION,"3,000"
4/24/2024,6467829,25110,UPG_DIGITAL_WALLET,130
4/24/2024,6466099,59166,UPG_DIGITAL_WALLET,500
3/30/2024,6063950,262932,UPG_DIGITAL_WALLET,"3,000"
3/24/2024,5964915,596952,COLLECTION,"1,000"
3/2/2024,5638469,569142,UPG_DIGITAL_WALLET,10
3/17/2024,5872607,462684,UPG_DIGITAL_WALLET,830
3/23/2024,5953549,114498,UPG_DIGITAL_WALLET,"1,000"
2/29/2024,5619317,428460,UPG_DIGITAL_WALLET,"2,200"
3/1/2024,5634875,334266,UPG_DIGITAL_WALLET,500
2/27/2024,5577507,588918,UPG_DIGITAL_WALLET,100
3/7/2024,5734056,468162,UPG_DIGITAL_WALLET,500
3/27/2024,6019107,97074,UPG_DIGITAL_WALLET,"1,800"
3/13/2024,5812491,211002,UPG_DIGITAL_WALLET,"1,000"
3/23/2024,5958596,607236,UPG_DIGITAL_WALLET,"1,000"
3/28/2024,6032526,611292,UPG_DIGITAL_WALLET,100
4/27/2024,6518695,72870,COLLECTION,"1,750"
3/13/2024,5808275,383580,UPG_DIGITAL_WALLET,"3,000"
4/26/2024,6506921,299964,UPG_DIGITAL_WALLET,500
1/12/2024,4899332,90408,UPG_DIGITAL_WALLET,50
3/28/2024,6044095,126732,UPG_DIGITAL_WALLET,10
4/13/2024,6294893,552486,UPG_DIGITAL_WALLET,500
4/21/2024,6427448,585198,UPG_DIGITAL_WALLET,"4,800"
1/14/2024,4922901,476718,UPG_DIGITAL_WALLET,"5,500"
4/30/2024,6568262,203874,UPG_DIGITAL_WALLET,200
4/30/2024,6568372,405306,UPG_DIGITAL_WALLET,150
1/11/2024,4879554,481656,COLLECTION,"1,500.01"
4/17/2024,6353275,467058,COLLECTION,"1,000"
3/2/2024,5644241,540912,UPG_DIGITAL_WALLET,250
1/9/2024,4849967,47982,COLLECTION,"2,000.01"
1/9/2024,4850343,485562,COLLECTION,"1,000.01"
4/27/2024,6516339,154800,UPG_DIGITAL_WALLET,"5,000"
4/3/2024,6145873,293868,UPG_DIGITAL_WALLET,"1,000"
1/2/2024,4761555,9978,COLLECTION,"2,000.01"
1/15/2024,4939865,405306,UPG_DIGITAL_WALLET,500
2/6/2024,5267126,37212,COLLECTION,"1,500"
2/5/2024,5247208,101766,COLLECTION,"3,000"
3/28/2024,6039840,399138,COLLECTION,700
2/5/2024,5253517,432750,COLLECTION,"4,000"
4/20/2024,6411411,19344,UPG_DIGITAL_WALLET,85
4/20/2024,6410254,612588,UPG_DIGITAL_WALLET,20
3/28/2024,6039525,630486,UPG_DIGITAL_WALLET,22
3/24/2024,5972900,322350,UPG_DIGITAL_WALLET,160
3/26/2024,6002328,123918,COLLECTION,"2,500"
4/2/2024,6125431,22590,UPG_DIGITAL_WALLET,90
4/21/2024,6418626,133200,COLLECTION,"2,000"
4/3/2024,6141402,513234,UPG_DIGITAL_WALLET,130
3/13/2024,5816030,108162,UPG_DIGITAL_WALLET,890
4/6/2024,6182617,285882,UPG_DIGITAL_WALLET,"1,000"
4/1/2024,6112217,166494,COLLECTION,"1,500"
4/4/2024,6154453,327216,UPG_DIGITAL_WALLET,100
4/4/2024,6154564,590958,UPG_DIGITAL_WALLET,"2,000"
3/13/2024,5816254,70776,UPG_DIGITAL_WALLET,100
4/5/2024,6177114,37092,UPG_DIGITAL_WALLET,"1,000"
4/6/2024,6182643,558426,UPG_DIGITAL_WALLET,"4,000"
3/19/2024,5900828,598050,UPG_DIGITAL_WALLET,995
3/19/2024,5900876,493176,UPG_DIGITAL_WALLET,"1,000"
4/16/2024,6345305,14994,COLLECTION,"1,000"
3/19/2024,5900914,493176,UPG_DIGITAL_WALLET,"1,100"
4/16/2024,6339119,517224,UPG_DIGITAL_WALLET,20
4/19/2024,6385097,39354,COLLECTION,"2,000"
4/15/2024,6322870,582090,UPG_DIGITAL_WALLET,"3,500"
4/15/2024,6316377,493176,UPG_DIGITAL_WALLET,189
4/15/2024,6333939,166494,UPG_DIGITAL_WALLET,500
3/19/2024,5901442,492498,UPG_DIGITAL_WALLET,68
4/15/2024,6333893,478554,UPG_DIGITAL_WALLET,"20,000"
3/19/2024,5901674,11652,COLLECTION,"1,000"
3/19/2024,5901541,279684,UPG_DIGITAL_WALLET,"2,000"
4/16/2024,6339185,27378,COLLECTION,"1,000"
4/15/2024,6334006,369414,UPG_DIGITAL_WALLET,800
4/17/2024,6356338,61182,COLLECTION,"1,000"
3/19/2024,5902398,394248,UPG_DIGITAL_WALLET,"2,000"
4/16/2024,6339266,311160,UPG_DIGITAL_WALLET,"1,000"
4/18/2024,6381182,635586,UPG_DIGITAL_WALLET,59
4/15/2024,6323110,5496,UPG_DIGITAL_WALLET,"10,150"
4/18/2024,6371684,387204,UPG_DIGITAL_WALLET,"3,530"
4/15/2024,6334097,561228,UPG_DIGITAL_WALLET,"4,241"
4/16/2024,6339356,1608,COLLECTION,"2,500"
4/21/2024,6422065,33084,UPG_DIGITAL_WALLET,"1,000"
3/19/2024,5897725,332940,COLLECTION,"1,000"
4/13/2024,6287279,551226,UPG_DIGITAL_WALLET,"1,000"
4/20/2024,6400479,27930,UPG_DIGITAL_WALLET,"2,000"
4/25/2024,6487573,505692,UPG_DIGITAL_WALLET,100
4/27/2024,6520779,15942,COLLECTION,"3,000"
4/30/2024,6579083,640944,COLLECTION,"1,000"
3/18/2024,5885548,256404,COLLECTION,600
3/18/2024,5885940,518022,UPG_DIGITAL_WALLET,136
4/14/2024,6313815,376350,COLLECTION,"1,500"
3/18/2024,5886397,528,UPG_DIGITAL_WALLET,160
4/11/2024,6265012,196674,UPG_DIGITAL_WALLET,250
3/19/2024,5900620,164670,COLLECTION,"1,700"
4/15/2024,6322697,8826,COLLECTION,"4,000"
3/19/2024,5900536,524766,UPG_DIGITAL_WALLET,"1,000"
4/16/2024,6339091,59376,UPG_DIGITAL_WALLET,8
4/17/2024,6361868,59166,UPG_DIGITAL_WALLET,"1,000"
3/19/2024,5901166,621810,UPG_DIGITAL_WALLET,"2,000"
3/19/2024,5900958,246282,UPG_DIGITAL_WALLET,300
4/15/2024,6316343,607890,COLLECTION,"1,500"
4/17/2024,6361750,32520,UPG_DIGITAL_WALLET,70
4/16/2024,6351446,582144,UPG_DIGITAL_WALLET,100
4/18/2024,6371506,267072,UPG_DIGITAL_WALLET,"5,500"
4/15/2024,6322935,209496,COLLECTION,"1,000"
4/15/2024,6333900,55122,COLLECTION,"1,000"
3/19/2024,5901795,470202,UPG_DIGITAL_WALLET,19
3/19/2024,5901777,480276,UPG_DIGITAL_WALLET,"2,000"
3/19/2024,5902006,58812,UPG_DIGITAL_WALLET,50
4/17/2024,6361972,423786,COLLECTION,"1,000"
4/21/2024,6422636,592410,UPG_DIGITAL_WALLET,"2,000"
4/20/2024,6399656,562818,UPG_DIGITAL_WALLET,200
2/15/2024,5399698,69576,COLLECTION,"1,200"
2/14/2024,5377112,149736,COLLECTION,"1,000"
3/22/2024,5937597,57126,COLLECTION,"1,500"
2/14/2024,5383946,213600,COLLECTION,"1,500"
2/14/2024,5377129,389214,COLLECTION,"1,000"
2/11/2024,5336914,110448,UPG_DIGITAL_WALLET,295
2/15/2024,5399808,34500,UPG_DIGITAL_WALLET,"1,000"
2/12/2024,5350565,481656,COLLECTION,"1,000"
2/13/2024,5367689,129138,UPG_DIGITAL_WALLET,"2,000"
2/16/2024,5415133,305544,UPG_DIGITAL_WALLET,"1,000"
2/11/2024,5336905,103236,UPG_DIGITAL_WALLET,600
2/15/2024,5399807,166626,UPG_DIGITAL_WALLET,"1,000"
2/16/2024,5404699,470988,COLLECTION,"6,000"
2/11/2024,5329704,5832,COLLECTION,"1,500"
2/12/2024,5356943,11970,UPG_DIGITAL_WALLET,150
2/13/2024,5373001,495168,UPG_DIGITAL_WALLET,100
2/15/2024,5393053,70548,UPG_DIGITAL_WALLET,195
2/13/2024,5362196,474216,UPG_DIGITAL_WALLET,500
2/14/2024,5384512,206580,COLLECTION,"1,000"
3/22/2024,5937640,562146,UPG_DIGITAL_WALLET,300
2/15/2024,5399966,322404,COLLECTION,"2,500"
2/13/2024,5362084,175386,COLLECTION,"1,000"
3/22/2024,5939142,276150,UPG_DIGITAL_WALLET,100
2/11/2024,5337157,377898,COLLECTION,"1,790"
2/12/2024,5357065,58608,COLLECTION,"3,000"
2/15/2024,5400090,610206,COLLECTION,"2,200"
2/13/2024,5367712,39564,UPG_DIGITAL_WALLET,"2,000"
2/12/2024,5357222,504798,UPG_DIGITAL_WALLET,858
2/12/2024,5357253,73758,UPG_DIGITAL_WALLET,155
2/15/2024,5393202,497790,COLLECTION,"3,000"
2/14/2024,5377346,175734,UPG_DIGITAL_WALLET,"2,000"
2/13/2024,5367921,253446,COLLECTION,"1,000"
2/12/2024,5344993,17256,UPG_DIGITAL_WALLET,"1,000"
2/11/2024,5329883,337668,UPG_DIGITAL_WALLET,500
2/16/2024,5410756,27702,COLLECTION,"1,400"
2/12/2024,5350829,504684,UPG_DIGITAL_WALLET,50
2/12/2024,5357355,421284,UPG_DIGITAL_WALLET,335
2/16/2024,5404880,517620,UPG_DIGITAL_WALLET,90
2/13/2024,5362432,518052,UPG_DIGITAL_WALLET,150
2/14/2024,5385101,588264,UPG_DIGITAL_WALLET,80
2/13/2024,5362539,84732,UPG_DIGITAL_WALLET,"1,000"
2/16/2024,5410950,510918,UPG_DIGITAL_WALLET,13
2/12/2024,5357693,14334,UPG_DIGITAL_WALLET,"1,000"
3/22/2024,5938999,26712,UPG_DIGITAL_WALLET,"2,000"
2/13/2024,5362683,261210,UPG_DIGITAL_WALLET,200
1/1/2024,4728087,474396,UPG_DIGITAL_WALLET,500
2/12/2024,5350599,548262,UPG_DIGITAL_WALLET,53
2/12/2024,5344884,593070,UPG_DIGITAL_WALLET,"1,137"
2/11/2024,5337205,492954,UPG_DIGITAL_WALLET,50
2/14/2024,5384312,579732,UPG_DIGITAL_WALLET,300
2/16/2024,5407794,14562,UPG_DIGITAL_WALLET,"5,000"
2/16/2024,5410785,134808,UPG_DIGITAL_WALLET,300
2/11/2024,5329890,469338,UPG_DIGITAL_WALLET,700
2/16/2024,5410763,428484,COLLECTION,"1,500"
2/13/2024,5373160,39144,UPG_DIGITAL_WALLET,"1,300"
3/22/2024,5938948,59166,UPG_DIGITAL_WALLET,"1,000"
2/13/2024,5367926,322452,UPG_DIGITAL_WALLET,"17,000"
2/16/2024,5407864,511194,UPG_DIGITAL_WALLET,100
2/15/2024,5393189,69180,UPG_DIGITAL_WALLET,100
2/15/2024,5393381,561204,UPG_DIGITAL_WALLET,300
2/13/2024,5367859,326466,COLLECTION,"1,000"
2/16/2024,5404841,494532,COLLECTION,"1,000"
2/14/2024,5384772,190974,COLLECTION,"2,000"
2/12/2024,5345084,165672,UPG_DIGITAL_WALLET,500
2/14/2024,5384971,584772,UPG_DIGITAL_WALLET,100
2/16/2024,5408033,579732,UPG_DIGITAL_WALLET,200
2/13/2024,5368014,286584,UPG_DIGITAL_WALLET,"2,200"
2/16/2024,5408031,4698,UPG_DIGITAL_WALLET,"3,000"
2/16/2024,5408022,225378,UPG_DIGITAL_WALLET,200
2/15/2024,5400636,507792,UPG_DIGITAL_WALLET,50
2/14/2024,5385459,206304,UPG_DIGITAL_WALLET,150
3/22/2024,5937810,518598,UPG_DIGITAL_WALLET,20
2/12/2024,5351058,300552,UPG_DIGITAL_WALLET,"1,855"
2/11/2024,5330164,436554,UPG_DIGITAL_WALLET,"3,000"
2/11/2024,5337642,5496,UPG_DIGITAL_WALLET,"5,575"
2/14/2024,5385360,150750,COLLECTION,"1,000"
2/11/2024,5330187,159396,COLLECTION,"2,000"
2/11/2024,5337541,20292,UPG_DIGITAL_WALLET,500
2/11/2024,5337546,321810,COLLECTION,"1,500"
2/14/2024,5377589,441240,COLLECTION,"1,000"
2/15/2024,5393866,501132,UPG_DIGITAL_WALLET,"5,000"
2/12/2024,5351236,37134,COLLECTION,"1,050"
2/14/2024,5385378,211680,UPG_DIGITAL_WALLET,50
3/21/2024,5928846,484350,COLLECTION,"1,500"
3/21/2024,5932566,242238,COLLECTION,"1,000"
3/22/2024,5939288,216678,UPG_DIGITAL_WALLET,270
2/11/2024,5330291,24666,UPG_DIGITAL_WALLET,"1,000"
2/15/2024,5400554,2706,COLLECTION,"1,000"
2/12/2024,5345369,553008,UPG_DIGITAL_WALLET,40
2/11/2024,5330528,86136,UPG_DIGITAL_WALLET,"1,000"
2/12/2024,5351308,329958,UPG_DIGITAL_WALLET,"2,000"
